DEP Open Pop-Up 2,Dynamic Weather,999,999.999,fifarez,NO_DATA
DEP Open Series 2 Race 1,Dynamic Weather,999,999.999,fifarez,NO_DATA
DEP Open Series 2 Race 7,Football Stadium,137,111.025,fifarez,CzechRepublic,Five33Switchback,2021/12/28
DEP Open Series 3 Race 1,Football Stadium,151,64.080,fifarez,CzechRepublic,Five33Switchback,2021/12/21
DEP Open Series 3 Race 2,Football Stadium,117,95.580,fifarez,CzechRepublic,Five33Switchback,2021/12/27
DEP Open Series 3 Race 3,Karting Track,999,999.999,fifarez,NO_DATA
DEP Open Series 3 Race 4,Football Stadium,120,69.263,fifarez,CzechRepublic,Five33Switchback,2022/03/01
DEP Open Series 3 Race 5,Football Stadium,116,88.362,fifarez,CzechRepublic,Five33Switchback,2022/03/01
DEP Open Series 3 Race 6,Football Stadium,91,106.397,fifarez,CzechRepublic,Five33Switchback,2021/12/29
DEP Open Series 3 Race 7,Football Stadium,112,100.716,fifarez,CzechRepublic,Five33Switchback,2022/03/02
DEP Open Series 4 Race 1,Football Stadium,999,999.999,fifarez,NO_DATA
DEP Open Series 4 Race 2,Football Stadium,999,999.999,fifarez,NO_DATA
DEP Open Series 4 Race 3,Football Stadium,178,94.028,fifarez,CzechRepublic,Five33Switchback,2022/03/03
DEP Open Series 4 Race 4,Football Stadium,999,999.999,fifarez,NO_DATA
DEP Open Series 4 Race 5,Football Stadium,999,999.999,fifarez,NO_DATA
DEP Open Series 4 Race 6,Football Stadium,120,80.294,fifarez,CzechRepublic,Five33Switchback,2022/02/26
DEP Open Series 4 Race 7,Football Stadium,999,999.999,fifarez,NO_DATA
DEP Open Series 5 Race 1,Football Stadium,191,84.962,fifarez,CzechRepublic,Five33Switchback,2022/02/21
DEP Open Series 5 Race 2,Football Stadium,999,999.999,fifarez,NO_DATA
DEP Open Series 5 Race 3,Football Stadium,158,112.445,fifarez,CzechRepublic,Five33Switchback,2022/03/03
DEP Open Series 5 Race 4,Football Stadium,132,109.039,fifarez,CzechRepublic,Five33Switchback,2022/07/05
DEP Open Series 5 Race 5,Football Stadium,161,129.926,fifarez,CzechRepublic,Five33Switchback,2022/07/07
DEP Open Series 5 Race 6,Football Stadium,146,93.171,fifarez,CzechRepublic,Five33Switchback,2021/12/22
DEP Open Series 5 Race 7,Football Stadium,183,147.689,fifarez,CzechRepublic,Five33Switchback,2022/02/22
DEP Open Series 6 Race 1,Football Stadium,84,80.845,fifarez,CzechRepublic,Five33Switchback,2022/07/12
DEP Open Series 6 Race 2,Football Stadium,90,118.715,fifarez,CzechRepublic,Five33Switchback,2022/07/13
DEP Spec Series 1 Race 5,Football Stadium,108,103.108,fifarez,CzechRepublic,Five33Switchback,2022/07/13
