DEP Open Pop-Up 2,Dynamic Weather,999,999.999,ETERNAL☆PaulEFPV,NO_DATA
DEP Open Series 2 Race 1,Dynamic Weather,44,51.296,ETERNAL☆PaulEFPV,UnitedStates,Ossa,2020/12/12
DEP Open Series 2 Race 7,Football Stadium,13,81.275,ETERNAL☆PaulEFPV,UnitedStates,Ossa,2021/03/24
DEP Open Series 3 Race 1,Football Stadium,54,56.788,ETERNAL☆PaulEFPV,UnitedStates,Ossa,2021/03/11
DEP Open Series 3 Race 2,Football Stadium,40,75.965,ETERNAL☆PaulEFPV,UnitedStates,Ossa,2021/03/11
DEP Open Series 3 Race 3,Karting Track,999,999.999,ETERNAL☆PaulEFPV,NO_DATA
DEP Open Series 3 Race 4,Football Stadium,58,63.249,ETERNAL☆PaulEFPV,UnitedStates,Ossa,2021/03/12
DEP Open Series 3 Race 5,Football Stadium,60,81.092,ETERNAL☆PaulEFPV,UnitedStates,Ossa,2021/05/27
DEP Open Series 3 Race 6,Football Stadium,999,999.999,ETERNAL☆PaulEFPV,NO_DATA
DEP Open Series 3 Race 7,Football Stadium,88,98.769,ETERNAL☆PaulEFPV,UnitedStates,TBSSpec,2021/04/23
DEP Open Series 4 Race 1,Football Stadium,133,106.537,ETERNAL☆PaulEFPV,UnitedStates,TBSSpec,2021/04/23
DEP Open Series 4 Race 2,Football Stadium,40,96.999,ETERNAL☆PaulEFPV,UnitedStates,TBSSpec,2021/04/14
DEP Open Series 4 Race 3,Football Stadium,35,64.941,ETERNAL☆PaulEFPV,UnitedStates,Ossa,2021/04/27
DEP Open Series 4 Race 4,Football Stadium,71,90.832,ETERNAL☆PaulEFPV,UnitedStates,Ossa,2021/04/28
DEP Open Series 4 Race 5,Football Stadium,34,61.921,ETERNAL☆PaulEFPV,UnitedStates,Ossa,2021/04/28
DEP Open Series 4 Race 6,Football Stadium,999,999.999,ETERNAL☆PaulEFPV,NO_DATA
DEP Open Series 4 Race 7,Football Stadium,999,999.999,ETERNAL☆PaulEFPV,NO_DATA
DEP Open Series 5 Race 1,Football Stadium,999,999.999,ETERNAL☆PaulEFPV,NO_DATA
DEP Open Series 5 Race 2,Football Stadium,999,999.999,ETERNAL☆PaulEFPV,NO_DATA
DEP Open Series 5 Race 3,Football Stadium,999,999.999,ETERNAL☆PaulEFPV,NO_DATA
DEP Open Series 5 Race 4,Football Stadium,999,999.999,ETERNAL☆PaulEFPV,NO_DATA
DEP Open Series 5 Race 5,Football Stadium,999,999.999,ETERNAL☆PaulEFPV,NO_DATA
DEP Open Series 5 Race 6,Football Stadium,999,999.999,ETERNAL☆PaulEFPV,NO_DATA
DEP Open Series 5 Race 7,Football Stadium,999,999.999,ETERNAL☆PaulEFPV,NO_DATA
DEP Spec Series 1 Race 5,Football Stadium,42,92.185,ETERNAL☆PaulEFPV,UnitedStates,Ossa,2020/10/17
