EU Spec Season 4 Race 1,Football Stadium,173,100.469,TFSFlam,Poland,LethalConception,2021/08/18
RCTech.de EU Spec Series 2 Final,Empty Scene Day,999,999.999,TFSFlam,NO_DATA
RCTech.de EU Spec Series 2 Losers FInal,Empty Scene Day,173,96.832,TFSFlam,Poland,TBSSpec,2020/06/02
RCTech.de EU Spec Series 2 Race 1,Football Stadium,999,999.999,TFSFlam,NO_DATA
RCTech.de EU Spec Series 2 Race 3,Empty Scene Day,76,80.603,TFSFlam,Poland,TBSSpec,2020/07/13
RCTech.de EU Spec Series 2 Race 4,Empty Scene Day,161,92.645,TFSFlam,Poland,TBSSpec,2020/06/08
RCTech.de EU Spec Series 2 Race 5,IndoorGoKart,999,999.999,TFSFlam,NO_DATA
RCTech.de EU Spec Series 2 Race 6,Empty Scene Day,92,95.469,TFSFlam,Poland,TBSSpec,2020/07/11
RCTech_de EU Spec Series 3 Final,Empty Scene Day,189,102.776,TFSFlam,Poland,TBSSpec,2020/06/29
RCTech.de EU Spec Series 3 Race 1,NEC Birmingham,130,83.723,TFSFlam,Poland,TBSSpec,2020/07/12
RCTech.de EU Spec Series 3 Race 2,Empty Scene Day,171,92.675,TFSFlam,Poland,TBSSpec,2020/06/06
RCTech.de EU Spec Series 3 Race 3,Empty Scene Day,105,100.661,TFSFlam,Poland,TBSSpec,2020/11/10
RCTech.de EU Spec Series 3 Race 5,Empty Scene Day,999,999.999,TFSFlam,NO_DATA
RCTech.de EU Spec Series 3 Race 6,NEC Birmingham,189,109.334,TFSFlam,Poland,TBSSpec,2020/06/01
TBS EU Spec Season 5 Race 1,Football Stadium,999,999.999,TFSFlam,NO_DATA
TBS EU Spec Series 10 FINAL --- ChrisM,Football Stadium,999,999.999,TFSFlam,NO_DATA
TBS EU Spec Series 10 Losers Final,Football Stadium,999,999.999,TFSFlam,NO_DATA
TBS EU Spec Series 10 Race 1,Football Stadium,999,999.999,TFSFlam,NO_DATA
TBS EU Spec Series 10 Race 2,Empty Scene Day,999,999.999,TFSFlam,NO_DATA
TBS EU Spec Series 10 Race 3,Night Factory 2,999,999.999,TFSFlam,NO_DATA
TBS EU Spec Series 10 Race 4,Dynamic Weather,999,999.999,TFSFlam,NO_DATA
TBS EU Spec Series 10 Race 5 _2,IndoorGoKart,999,999.999,TFSFlam,NO_DATA
TBS EU Spec Series 10 Race 6,Large Carpark,999,999.999,TFSFlam,NO_DATA
TBS EU Spec Series 10 Race 7,Football Stadium,999,999.999,TFSFlam,NO_DATA
TBS EU Spec Series 4 FINAL,Dynamic Weather,164,108.062,TFSFlam,Poland,TBSSpec,2020/06/28
TBS EU Spec Series 4 Race 2,Empty Scene Day,999,999.999,TFSFlam,NO_DATA
TBS EU Spec Series 4 Race 3,IndoorGoKart,111,126.596,TFSFlam,Poland,TBSSpec,2020/07/12
