DEP Open Series 3 Race 1,Football Stadium,999,999.999,wsfpv,NO_DATA
DEP Open Series 3 Race 2,Football Stadium,88,92.195,wsfpv,UnitedKingdom,Five33Switchback,2022/02/09
DEP Open Series 3 Race 3,Karting Track,999,999.999,wsfpv,NO_DATA
DEP Open Series 3 Race 4,Football Stadium,85,67.263,wsfpv,UnitedKingdom,Five33Switchback,2022/01/21
DEP Open Series 3 Race 5,Football Stadium,171,106.171,wsfpv,UnitedKingdom,Five33Switchback,2021/08/31
DEP Open Series 3 Race 6,Football Stadium,999,999.999,wsfpv,NO_DATA
DEP Open Series 3 Race 7,Football Stadium,121,109.594,wsfpv,UnitedKingdom,Five33Switchback,2021/08/31
DEP Open Series 4 Race 1,Football Stadium,999,999.999,wsfpv,NO_DATA
DEP Open Series 4 Race 2,Football Stadium,999,999.999,wsfpv,NO_DATA
DEP Open Series 4 Race 3,Football Stadium,999,999.999,wsfpv,NO_DATA
DEP Open Series 4 Race 4,Football Stadium,101,102.470,wsfpv,UnitedKingdom,Five33Switchback,2021/08/20
DEP Open Series 4 Race 5,Football Stadium,66,67.466,wsfpv,UnitedKingdom,Five33Switchback,2022/02/10
DEP Open Series 4 Race 6,Football Stadium,101,79.451,wsfpv,UnitedKingdom,Five33Switchback,2021/08/20
DEP Open Series 4 Race 7,Football Stadium,129,85.884,wsfpv,UnitedKingdom,Five33Switchback,2021/09/01
