DEP Open Series 4 Race 1,Football Stadium,194,121.413,2_hottie,UnitedStates,TBSSpec,2021/04/09
DEP Open Series 4 Race 2,Football Stadium,999,999.999,2_hottie,NO_DATA
DEP Open Series 4 Race 3,Football Stadium,187,103.344,2_hottie,UnitedStates,TBSSpec,2021/05/16
DEP Open Series 4 Race 4,Football Stadium,179,138.898,2_hottie,UnitedStates,TBSSpec,2021/04/29
DEP Open Series 4 Race 5,Football Stadium,183,91.319,2_hottie,UnitedStates,TBSSpec,2021/05/12
DEP Open Series 4 Race 6,Football Stadium,999,999.999,2_hottie,NO_DATA
DEP Open Series 4 Race 7,Football Stadium,999,999.999,2_hottie,NO_DATA
DEP Open Series 5 Race 1,Football Stadium,999,999.999,2_hottie,NO_DATA
DEP Open Series 5 Race 2,Football Stadium,999,999.999,2_hottie,NO_DATA
DEP Open Series 5 Race 3,Football Stadium,999,999.999,2_hottie,NO_DATA
DEP Open Series 5 Race 4,Football Stadium,170,140.782,2_hottie,UnitedStates,BMSJS-1,2021/12/01
DEP Open Series 5 Race 5,Football Stadium,127,124.423,2_hottie,UnitedStates,BMSJS-1,2021/12/14
DEP Open Series 5 Race 6,Football Stadium,197,122.472,2_hottie,UnitedStates,BMSJS-1,2021/12/21
DEP Open Series 5 Race 7,Football Stadium,152,146.290,2_hottie,UnitedStates,BMSJS-1,2021/12/22
