DEP Open Series 3 Race 1,Football Stadium,100,58.231,FuFuTongxue,UnitedKingdom,Five33Switchback,2022/04/10
DEP Open Series 3 Race 2,Football Stadium,999,999.999,FuFuTongxue,NO_DATA
DEP Open Series 3 Race 3,Karting Track,999,999.999,FuFuTongxue,NO_DATA
DEP Open Series 3 Race 4,Football Stadium,999,999.999,FuFuTongxue,NO_DATA
DEP Open Series 3 Race 5,Football Stadium,86,82.038,FuFuTongxue,UnitedKingdom,Five33Switchback,2022/04/14
DEP Open Series 3 Race 6,Football Stadium,105,108.272,FuFuTongxue,UnitedKingdom,Five33Switchback,2022/04/15
DEP Open Series 3 Race 7,Football Stadium,95,93.368,FuFuTongxue,UnitedKingdom,Five33Switchback,2022/04/18
