DEP Open Series 3 Race 1,Football Stadium,58,56.916,Slikster,SouthAfrica,Five33Switchback,2021/03/10
DEP Open Series 3 Race 2,Football Stadium,999,999.999,Slikster,NO_DATA
DEP Open Series 3 Race 3,Karting Track,999,999.999,Slikster,NO_DATA
DEP Open Series 3 Race 4,Football Stadium,76,65.796,Slikster,SouthAfrica,Five33Switchback,2021/09/16
DEP Open Series 3 Race 5,Football Stadium,123,94.957,Slikster,SouthAfrica,Five33Switchback,2021/09/30
DEP Open Series 3 Race 6,Football Stadium,999,999.999,Slikster,NO_DATA
DEP Open Series 3 Race 7,Football Stadium,55,87.772,Slikster,SouthAfrica,Five33Switchback,2021/04/06
DEP Open Series 4 Race 1,Football Stadium,100,96.464,Slikster,SouthAfrica,Five33Switchback,2021/06/22
DEP Open Series 4 Race 2,Football Stadium,150,130.795,Slikster,SouthAfrica,Five33Switchback,2021/04/16
DEP Open Series 4 Race 3,Football Stadium,137,89.865,Slikster,SouthAfrica,Five33Switchback,2021/08/01
DEP Open Series 4 Race 4,Football Stadium,999,999.999,Slikster,NO_DATA
DEP Open Series 4 Race 5,Football Stadium,999,999.999,Slikster,NO_DATA
DEP Open Series 4 Race 6,Football Stadium,999,999.999,Slikster,NO_DATA
DEP Open Series 4 Race 7,Football Stadium,111,82.279,Slikster,SouthAfrica,Five33Switchback,2021/09/10
