RCSwix,17,507.388
ibor24,17,729.629
DrChabFPVQE,17,748.39
_Alex_,17,750.588
SemperFly,17,810.14
Jweeze,17,869.429
WereWolf,17,911.459
GrOiLL,17,1087.214
NumbNut,17,1098.573
thestorm,17,1163.669
epco,17,1252.43
Tesch408,17,1297.913
TCPaco,16,536.944
Mayan_Hawk,16,563.217
whalefpv,16,575.828
TriBull,16,607.455
steven0123,16,747.256
da_bits,16,827.914
SpencerDfpv,16,905.455
ZeeQueue,16,931.412
VitalyMi85,16,955.572
FreakoutFPV,16,1002.706
weaser42,16,1079.678
Jake_X_Oracle,16,1080.274
VoitoBulas,16,1185.863
ImmortalT,16,1345.538
MelissaFPV,15,545.3
Sibo_fpv,15,615.345
NotSure,15,617.129
BONADI,15,618.516
ETERNAL☆GOODVIBES,15,650.555
QuadforsakenFPV,15,700.26
Nantonaku,15,1028.749
ChainsawFPV,14,525.115
Fastodon,14,577.453
ZombieSS,14,944.008
Fiorix,13,453.402
Bree,13,474.969
Lixx,13,477.586
thiiron,13,653.19
mikemendes715,13,774.33
sapsan,13,909.373
CtrlAltFred,13,1078.839
timmal,13,1171.593
stef94,13,1982.664
seeyouinUSA,12,361.899
frteskesc,12,483.922
Geo_NL,12,627.709
QooBoo2016,12,735.109
TadoFPV,12,998.881
Dinglez,11,482.977
DeMoon,11,544.214
DragonFlyte,11,613.818
isiflyFPVLionsDiepholz,10,380.377
叫我√大圣（中国）,10,446.586
TiagoLaranjeira,10,492.577
78978,10,600.477
pógmothóin,10,667.148
Lyrixsius,10,843.967
TakaNii,10,860.765
slor,10,906.518
PEZ_FPV,10,945.202
vexsk,9,308.269
Smashhappyfpv,9,493.453
BluE_Unit,9,631.729
Jabberwocked,9,636.776
TheRedIguana,9,690.624
ouky,9,697.925
