2022 MultiGP IO Freedom Spec,Dynamic Weather,999.999,Sidewinder_FPV,NO_DATA
2022 MultiGP IO Intermediate,Dynamic Weather,92.684,Sidewinder_FPV,UnitedStates,Five33Switchback,2022/05/27
2022 MultiGP IO Team,Dynamic Weather,105.000,Sidewinder_FPV,UnitedStates,Five33Switchback,2022/05/27
2022 MultiGP IO World Cup,Dynamic Weather,132.067,Sidewinder_FPV,UnitedStates,Five33Switchback,2022/05/27
Mayhem 22 by SFPV,Empty Scene Day,77.800,Sidewinder_FPV,UnitedStates,Five33Switchback,2022/03/29
MGP Ice Rink Race 2022,Empty Scene Day,999.999,Sidewinder_FPV,NO_DATA
MultiGP 2022 Global Qualifier,Dynamic Weather,999.999,Sidewinder_FPV,NO_DATA
