DEP Open Series 4 Race 1,Football Stadium,83.533,dinholoyola,Brazil,CarbiXZero,2022/07/30
DEP Open Series 4 Race 2,Football Stadium,88.617,dinholoyola,Brazil,CarbiXZero,2022/09/04
DEP Open Series 4 Race 3,Football Stadium,60.563,dinholoyola,Brazil,CarbiXZero,2022/11/30
DEP Open Series 4 Race 4,Football Stadium,76.779,dinholoyola,Brazil,TBSSpec,2023/01/01
DEP Open Series 4 Race 5,Football Stadium,52.658,dinholoyola,Brazil,CarbiXZero,2022/08/07
DEP Open Series 4 Race 6,Football Stadium,999.999,dinholoyola,NO_DATA
DEP Open Series 4 Race 7,Football Stadium,999.999,dinholoyola,NO_DATA
