DDR Race Series - Track 1 by Sniper X dec,Empty Scene Day,60.497,ETERNAL☆GOODVIBES,UnitedKingdom,Five33Switchback,2022/02/26
DDR Race Series - Track 2 by Toxic fpv jan,Empty Scene Day,65.612,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2022/01/14
DDR Race Series - Track 3 by Straydog fpv feb,Empty Scene Day,87.024,ETERNAL☆GOODVIBES,UnitedKingdom,PantherMM,2022/02/14
DDR Race Series - Track 4 by Boner fpv march,Empty Scene Day,66.313,ETERNAL☆GOODVIBES,UnitedKingdom,Five33Switchback,2022/03/05
DDR Race Series - Track 5 by NelisFPV fpv april,Empty Scene Day,999.999,ETERNAL☆GOODVIBES,NO_DATA
DEP Open Pop-Up 2,Dynamic Weather,69.313,ETERNAL☆GOODVIBES,UnitedKingdom,Five33Switchback,2021/07/12
DEP Open Series 2 Race 1,Dynamic Weather,60.935,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2020/12/08
DEP Open Series 2 Race 7,Football Stadium,109.621,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2021/03/22
DEP Open Series 3 Race 1,Football Stadium,67.328,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2021/03/01
DEP Open Series 3 Race 2,Football Stadium,94.762,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2021/03/13
DEP Open Series 3 Race 3,Karting Track,92.662,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2021/02/19
DEP Open Series 3 Race 4,Football Stadium,75.145,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2021/03/01
DEP Open Series 3 Race 5,Football Stadium,999.999,ETERNAL☆GOODVIBES,NO_DATA
DEP Open Series 3 Race 6,Football Stadium,106.279,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2021/03/12
DEP Open Series 3 Race 7,Football Stadium,109.354,ETERNAL☆GOODVIBES,UnitedKingdom,Five33Switchback,2021/03/23
DEP Open Series 4 Race 1,Football Stadium,96.304,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2021/04/05
DEP Open Series 4 Race 2,Football Stadium,112.602,ETERNAL☆GOODVIBES,UnitedKingdom,Solleva,2021/04/10
DEP Open Series 4 Race 3,Football Stadium,76.385,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2021/04/27
DEP Open Series 4 Race 4,Football Stadium,94.512,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2021/04/30
DEP Open Series 4 Race 5,Football Stadium,73.229,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2021/05/05
DEP Open Series 4 Race 6,Football Stadium,78.344,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2021/05/19
DEP Open Series 4 Race 7,Football Stadium,99.859,ETERNAL☆GOODVIBES,UnitedKingdom,Solleva,2021/06/09
DEP Open Series 5 Race 1,Football Stadium,64.838,ETERNAL☆GOODVIBES,UnitedKingdom,PantherMM,2021/10/27
DEP Open Series 5 Race 2,Football Stadium,90.860,ETERNAL☆GOODVIBES,UnitedKingdom,PantherMM,2021/10/27
DEP Open Series 5 Race 3,Football Stadium,78.733,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2021/11/18
DEP Open Series 5 Race 4,Football Stadium,92.792,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2021/11/28
DEP Open Series 5 Race 5,Football Stadium,999.999,ETERNAL☆GOODVIBES,NO_DATA
DEP Open Series 5 Race 6,Football Stadium,83.788,ETERNAL☆GOODVIBES,UnitedKingdom,CarbiXZero,2021/12/21
DEP Open Series 5 Race 7,Football Stadium,114.799,ETERNAL☆GOODVIBES,UnitedKingdom,Five33Switchback,2021/12/22
DEP Open Series 6 Race 1,Football Stadium,71.844,ETERNAL☆GOODVIBES,UnitedKingdom,Five33Switchback,2022/03/05
DEP Open Series 6 Race 2,Football Stadium,102.336,ETERNAL☆GOODVIBES,UnitedKingdom,PantherMM,2022/03/10
DEP Spec Series 1 Race 5,Football Stadium,104.585,ETERNAL☆GOODVIBES,UnitedKingdom,BMSJS-1,2021/03/02
EU Spec Season 4 Race 1,Football Stadium,96.009,ETERNAL☆GOODVIBES,UnitedKingdom,TBSSpec,2020/05/07
RCTech.de EU Spec Series 2 Final,Empty Scene Day,87.950,ETERNAL☆GOODVIBES,UnitedKingdom,TBSSpec,2020/04/09
