DDR Race Series - Track 1 by Sniper X dec,Empty Scene Day,45.336,SSXShaigne,France,SniperX,2021/12/02
DDR Race Series - Track 2 by Toxic fpv jan,Empty Scene Day,41.287,SSXShaigne,France,SniperX,2022/01/19
DDR Race Series - Track 3 by Straydog fpv feb,Empty Scene Day,49.944,SSXShaigne,France,SniperX,2022/02/01
DDR Race Series - Track 4 by Boner fpv march,Empty Scene Day,50.009,SSXShaigne,France,SniperX,2022/03/20
DDR Race Series - Track 5 by NelisFPV fpv april,Empty Scene Day,999.999,SSXShaigne,NO_DATA
DEP Open Series 5 Race 1,Football Stadium,999.999,SSXShaigne,NO_DATA
DEP Open Series 5 Race 2,Football Stadium,66.834,SSXShaigne,France,Five33Switchback,2021/11/20
DEP Open Series 5 Race 3,Football Stadium,65.465,SSXShaigne,France,Mode2Ghost,2021/11/20
DEP Open Series 5 Race 4,Football Stadium,64.623,SSXShaigne,France,Five33Switchback,2021/11/30
DEP Open Series 5 Race 5,Football Stadium,999.999,SSXShaigne,NO_DATA
DEP Open Series 5 Race 6,Football Stadium,58.866,SSXShaigne,France,CarbiXZero,2021/12/15
DEP Open Series 5 Race 7,Football Stadium,84.833,SSXShaigne,France,CarbiXZero,2021/12/22
DEP Open Series 6 Race 1,Football Stadium,56.972,SSXShaigne,France,Five33Switchback,2022/03/14
DEP Open Series 6 Race 2,Football Stadium,72.084,SSXShaigne,France,Five33Switchback,2022/03/09
Formula FLow I,Empty Scene Day,51.461,SSXShaigne,France,PantherMM,2022/03/11
Formula Flow II,Empty Scene Day,68.367,SSXShaigne,France,PantherMM,2022/03/13
Formula Flow III,Empty Scene Day,86.632,SSXShaigne,France,PantherMM,2022/03/11
Formula Flow IV,Empty Scene Day,81.315,SSXShaigne,France,PantherMM,2022/03/13
TBS EU Spec Series 10 FINAL --- ChrisM,Football Stadium,71.271,SSXShaigne,France,TBSSpec,2022/02/17
TBS EU Spec Series 10 Losers Final,Football Stadium,52.374,SSXShaigne,France,TBSSpec,2022/02/10
TBS EU Spec Series 10 Race 1,Football Stadium,58.116,SSXShaigne,France,TBSSpec,2021/12/03
TBS EU Spec Series 10 Race 2,Empty Scene Day,999.999,SSXShaigne,NO_DATA
TBS EU Spec Series 10 Race 3,Night Factory 2,66.187,SSXShaigne,France,TBSSpec,2021/12/16
TBS EU Spec Series 10 Race 4,Dynamic Weather,999.999,SSXShaigne,NO_DATA
TBS EU Spec Series 10 Race 5 _2,IndoorGoKart,53.627,SSXShaigne,France,TBSSpec,2022/01/20
TBS EU Spec Series 10 Race 6,Large Carpark,29.945,SSXShaigne,France,TBSSpec,2022/01/27
TBS EU Spec Series 10 Race 7,Football Stadium,66.371,SSXShaigne,France,TBSSpec,2022/02/03
