DEP Open Pop-Up 2,Dynamic Weather,74.734,SzeryfxD,Poland,TBSSpec,2021/07/10
DEP Open Series 2 Race 1,Dynamic Weather,58.978,SzeryfxD,Poland,TBSSpec,2021/03/05
DEP Open Series 2 Race 7,Football Stadium,110.491,SzeryfxD,Poland,TBSSpec,2021/03/17
DEP Open Series 3 Race 1,Football Stadium,999.999,SzeryfxD,NO_DATA
DEP Open Series 3 Race 2,Football Stadium,98.210,SzeryfxD,Poland,TBSSpec,2021/02/10
DEP Open Series 3 Race 3,Karting Track,93.171,SzeryfxD,Poland,TBSSpec,2021/02/27
DEP Open Series 3 Race 4,Football Stadium,70.358,SzeryfxD,Poland,TBSSpec,2021/02/27
DEP Open Series 3 Race 5,Football Stadium,89.011,SzeryfxD,Poland,TBSSpec,2021/03/05
DEP Open Series 3 Race 6,Football Stadium,111.351,SzeryfxD,Poland,TBSSpec,2021/03/11
DEP Open Series 3 Race 7,Football Stadium,88.310,SzeryfxD,Poland,TBSSpec,2021/03/21
DEP Open Series 4 Race 1,Football Stadium,93.143,SzeryfxD,Poland,TBSSpec,2021/04/04
DEP Open Series 4 Race 2,Football Stadium,102.824,SzeryfxD,Poland,TBSSpec,2021/04/08
DEP Open Series 4 Race 3,Football Stadium,73.678,SzeryfxD,Poland,TBSSpec,2021/04/20
DEP Open Series 4 Race 4,Football Stadium,92.296,SzeryfxD,Poland,TBSSpec,2021/05/03
DEP Open Series 4 Race 5,Football Stadium,72.290,SzeryfxD,Poland,TBSSpec,2021/05/03
DEP Open Series 4 Race 6,Football Stadium,72.324,SzeryfxD,Poland,TBSSpec,2022/03/17
DEP Open Series 4 Race 7,Football Stadium,81.428,SzeryfxD,Poland,TBSSpec,2021/06/08
DEP Open Series 5 Race 1,Football Stadium,68.998,SzeryfxD,Poland,TBSSpec,2022/05/07
DEP Open Series 5 Race 2,Football Stadium,999.999,SzeryfxD,NO_DATA
DEP Open Series 5 Race 3,Football Stadium,84.558,SzeryfxD,Poland,TBSSpec,2022/08/31
