TBS EU Spec Series 10 FINAL --- ChrisM,Football Stadium,80.070,Plaukuotasis,Unknown,Five33Switchback,2023/05/17
TBS EU Spec Series 10 Losers Final,Football Stadium,62.820,Plaukuotasis,Unknown,TBSSpec,2022/04/06
TBS EU Spec Series 10 Race 1,Football Stadium,67.974,Plaukuotasis,Unknown,Five33Switchback,2023/05/16
TBS EU Spec Series 10 Race 2,Empty Scene Day,82.576,Plaukuotasis,Unknown,Five33Switchback,2022/01/23
TBS EU Spec Series 10 Race 3,Night Factory 2,999.999,Plaukuotasis,NO_DATA
TBS EU Spec Series 10 Race 4,Dynamic Weather,74.476,Plaukuotasis,Unknown,Five33Switchback,2022/10/07
TBS EU Spec Series 10 Race 5 _2,IndoorGoKart,75.305,Plaukuotasis,Unknown,Five33Switchback,2022/01/22
TBS EU Spec Series 10 Race 6,Large Carpark,999.999,Plaukuotasis,NO_DATA
TBS EU Spec Series 10 Race 7,Football Stadium,999.999,Plaukuotasis,NO_DATA
TBS EU Spec Series 11 Final,Dynamic Weather,89.106,Plaukuotasis,Unknown,Five33Switchback,2023/05/14
TBS EU Spec Series 11 Race 1,Dynamic Weather,999.999,Plaukuotasis,NO_DATA
TBS EU Spec Series 11 Race 2,Countryside,77.885,Plaukuotasis,Unknown,Five33Switchback,2023/05/12
TBS EU Spec Series 11 Race 3,Dynamic Weather,143.059,Plaukuotasis,Unknown,Five33Switchback,2023/05/12
TBS EU Spec Series 11 Race 5,Dynamic Weather,76.202,Plaukuotasis,Unknown,Five33Switchback,2023/05/16
TBS EU Spec Series 11 Race 5,NEC Birmingham,76.233,Plaukuotasis,Unknown,Five33Switchback,2022/10/04
TBS EU Spec Series 11 Race 6,Dynamic Weather,78.638,Plaukuotasis,Unknown,Five33Switchback,2022/09/13
TBS EU Spec Series 11 Race 7,Dynamic Weather,79.923,Plaukuotasis,Unknown,Five33Switchback,2023/05/14
TBS EU Spec Series 12 Final,Dynamic Weather,99.610,Plaukuotasis,Unknown,Five33Switchback,2023/05/08
TBS EU Spec Series 12 Losers Final,Dynamic Weather,93.235,Plaukuotasis,Unknown,Five33Switchback,2023/05/16
TBS EU Spec Series 12 Race 1,Dynamic Weather,84.961,Plaukuotasis,Unknown,Five33Switchback,2023/02/19
TBS EU Spec Series 12 Race 2,NEC Birmingham,999.999,Plaukuotasis,NO_DATA
TBS EU Spec Series 12 Race 3,Dynamic Weather,103.601,Plaukuotasis,Unknown,Five33Switchback,2023/01/15
TBS EU Spec Series 12 Race 4,Night Factory 2,94.732,Plaukuotasis,Unknown,Five33Switchback,2023/05/10
TBS EU Spec Series 12 Race 5,Dynamic Weather,84.863,Plaukuotasis,Unknown,Five33Switchback,2023/05/06
TBS EU Spec Series 12 Race 6,Dynamic Weather,70.818,Plaukuotasis,Unknown,Five33Switchback,2023/05/16
TBS EU Spec Series 12 Race 7,Dynamic Weather,82.828,Plaukuotasis,Unknown,Five33Switchback,2023/05/16
TBS EU Spec Series 8 Final,Dynamic Weather,102.850,Plaukuotasis,Unknown,TBSSpec,2021/08/12
TBS EU Spec Series 8 Losers Final,Dynamic Weather,999.999,Plaukuotasis,NO_DATA
TBS EU Spec Series 8 Race 1,Dynamic Weather,102.924,Plaukuotasis,Unknown,TBSSpec,2021/03/20
TBS EU Spec Series 8 Race 2,Empty Scene Night,92.749,Plaukuotasis,Unknown,TBSSpec,2021/03/27
TBS EU Spec Series 8 Race 3,Football Stadium,83.050,Plaukuotasis,Unknown,TBSSpec,2021/05/13
TBS EU Spec Series 8 Race 4,Empty Scene Day,999.999,Plaukuotasis,NO_DATA
TBS EU Spec Series 8 Race 5,Future Hangar Empty,83.175,Plaukuotasis,Unknown,TBSSpec,2021/08/02
TBS EU Spec Series 8 Race 6,Football Stadium,999.999,Plaukuotasis,NO_DATA
TBS EU Spec Series 8 Race 7,Empty Scene Day,999.999,Plaukuotasis,NO_DATA
