DEP Open Pop-Up 2,Dynamic Weather,999.999,DroneMacleod,NO_DATA
DEP Open Series 2 Race 1,Dynamic Weather,75.117,DroneMacleod,Hungary,TBSSpec,2021/05/12
DEP Open Series 2 Race 7,Football Stadium,111.470,DroneMacleod,Hungary,TBSSpec,2021/06/15
DEP Open Series 3 Race 1,Football Stadium,999.999,DroneMacleod,NO_DATA
DEP Open Series 3 Race 2,Football Stadium,999.999,DroneMacleod,NO_DATA
DEP Open Series 3 Race 3,Karting Track,123.709,DroneMacleod,Hungary,TBSSpec,2021/07/22
DEP Open Series 3 Race 4,Football Stadium,82.181,DroneMacleod,Hungary,TBSSpec,2021/06/15
DEP Open Series 3 Race 5,Football Stadium,109.524,DroneMacleod,Hungary,TBSSpec,2021/05/13
DEP Open Series 3 Race 6,Football Stadium,150.652,DroneMacleod,Hungary,TBSSpec,2021/09/21
DEP Open Series 3 Race 7,Football Stadium,111.755,DroneMacleod,Hungary,TBSSpec,2021/06/24
DEP Open Series 4 Race 1,Football Stadium,999.999,DroneMacleod,NO_DATA
DEP Open Series 4 Race 2,Football Stadium,136.564,DroneMacleod,Hungary,TBSSpec,2021/08/15
DEP Open Series 4 Race 3,Football Stadium,87.486,DroneMacleod,Hungary,TBSSpec,2021/08/14
DEP Open Series 4 Race 4,Football Stadium,116.181,DroneMacleod,Hungary,TBSSpec,2021/10/29
DEP Open Series 4 Race 5,Football Stadium,999.999,DroneMacleod,NO_DATA
DEP Open Series 4 Race 6,Football Stadium,101.209,DroneMacleod,Hungary,TBSSpec,2021/05/15
DEP Open Series 4 Race 7,Football Stadium,91.064,DroneMacleod,Hungary,TBSSpec,2021/07/14
DEP Open Series 5 Race 1,Football Stadium,999.999,DroneMacleod,NO_DATA
DEP Open Series 5 Race 2,Football Stadium,999.999,DroneMacleod,NO_DATA
DEP Open Series 5 Race 3,Football Stadium,999.999,DroneMacleod,NO_DATA
DEP Open Series 5 Race 4,Football Stadium,113.093,DroneMacleod,Hungary,TBSSpec,2021/12/08
DEP Open Series 5 Race 5,Football Stadium,999.999,DroneMacleod,NO_DATA
DEP Open Series 5 Race 6,Football Stadium,94.699,DroneMacleod,Hungary,TBSSpec,2021/12/18
DEP Open Series 5 Race 7,Football Stadium,999.999,DroneMacleod,NO_DATA
DEP Spec Series 1 Race 5,Football Stadium,999.999,DroneMacleod,NO_DATA
Week 10 TT - MCKPractice2,Football Stadium,68.597,DroneMacleod,Hungary,TBSSpec,2022/01/09
Week 12 TT - GQ22 by Chris M,Football Stadium,43.939,DroneMacleod,Hungary,TBSSpec,2022/02/06
Week 1 TT - Levice by TheFPVdoctor,Empty Scene Day,61.234,DroneMacleod,Hungary,TBSSpec,2021/10/16
Week 2 TT - Ruinous by NM Grower,Dynamic Weather,999.999,DroneMacleod,NO_DATA
Week 5 TT - Cuernavaca LightPath by MorshaFPV,Empty Scene Night,999.999,DroneMacleod,NO_DATA
Week 8 TT - DF1 by DragonFlyte,Dynamic Weather,111.217,DroneMacleod,Hungary,TBSSpec,2021/12/24
Week 9 TT - CM17 by Chris M,Football Stadium,81.089,DroneMacleod,Hungary,TBSSpec,2021/12/29
