DEP Open Series 5 Race 1,Football Stadium,53.554,DRONESITTERONLINEPIDTUNER,UnitedStates,Five33Switchback,2021/11/09
DEP Open Series 5 Race 2,Football Stadium,999.999,DRONESITTERONLINEPIDTUNER,NO_DATA
DEP Open Series 5 Race 3,Football Stadium,65.669,DRONESITTERONLINEPIDTUNER,UnitedStates,Five33Switchback,2021/11/19
DEP Open Series 5 Race 4,Football Stadium,69.624,DRONESITTERONLINEPIDTUNER,UnitedStates,Yakuza,2021/11/28
DEP Open Series 5 Race 5,Football Stadium,68.927,DRONESITTERONLINEPIDTUNER,UnitedStates,Five33Switchback,2021/12/05
DEP Open Series 5 Race 6,Football Stadium,61.341,DRONESITTERONLINEPIDTUNER,UnitedStates,Five33Switchback,2021/12/16
DEP Open Series 5 Race 7,Football Stadium,999.999,DRONESITTERONLINEPIDTUNER,NO_DATA
Week 10 TT - MCKPractice2,Football Stadium,46.125,DRONESITTERONLINEPIDTUNER,UnitedStates,Solleva,2022/01/05
Week 12 TT - GQ22 by Chris M,Football Stadium,999.999,DRONESITTERONLINEPIDTUNER,NO_DATA
Week 1 TT - Levice by TheFPVdoctor,Empty Scene Day,999.999,DRONESITTERONLINEPIDTUNER,NO_DATA
Week 2 TT - Ruinous by NM Grower,Dynamic Weather,82.365,DRONESITTERONLINEPIDTUNER,UnitedStates,Five33Switchback,2021/10/21
Week 5 TT - Cuernavaca LightPath by MorshaFPV,Empty Scene Night,46.439,DRONESITTERONLINEPIDTUNER,UnitedStates,Five33Switchback,2021/11/18
Week 8 TT - DF1 by DragonFlyte,Dynamic Weather,82.908,DRONESITTERONLINEPIDTUNER,UnitedStates,Solleva,2021/12/19
Week 9 TT - CM17 by Chris M,Football Stadium,55.843,DRONESITTERONLINEPIDTUNER,UnitedStates,Solleva,2021/12/30
