DEP Open Pop-Up 2,Dynamic Weather,999.999,Marchdoc,NO_DATA
DEP Open Series 2 Race 1,Dynamic Weather,999.999,Marchdoc,NO_DATA
DEP Open Series 2 Race 7,Football Stadium,132.347,Marchdoc,Italy,Five33Switchback,2021/08/06
DEP Open Series 3 Race 1,Football Stadium,999.999,Marchdoc,NO_DATA
DEP Open Series 3 Race 2,Football Stadium,124.885,Marchdoc,Italy,Five33Switchback,2021/09/23
DEP Open Series 3 Race 3,Karting Track,107.319,Marchdoc,Italy,Five33Switchback,2021/09/30
DEP Open Series 3 Race 4,Football Stadium,999.999,Marchdoc,NO_DATA
DEP Open Series 3 Race 5,Football Stadium,104.784,Marchdoc,Italy,Five33Switchback,2022/01/02
DEP Open Series 3 Race 6,Football Stadium,133.645,Marchdoc,Italy,Five33Switchback,2022/01/07
DEP Open Series 3 Race 7,Football Stadium,116.686,Marchdoc,Italy,Five33Switchback,2022/01/14
DEP Open Series 4 Race 1,Football Stadium,110.923,Marchdoc,Italy,Five33Switchback,2022/02/24
DEP Open Series 4 Race 2,Football Stadium,133.339,Marchdoc,Italy,Five33Switchback,2022/02/28
DEP Open Series 4 Race 3,Football Stadium,95.583,Marchdoc,Italy,Five33Switchback,2021/04/29
DEP Open Series 4 Race 4,Football Stadium,113.853,Marchdoc,Italy,Five33Switchback,2021/05/30
DEP Open Series 4 Race 5,Football Stadium,86.652,Marchdoc,Italy,Five33Switchback,2021/06/11
DEP Open Series 4 Race 6,Football Stadium,999.999,Marchdoc,NO_DATA
DEP Open Series 4 Race 7,Football Stadium,999.999,Marchdoc,NO_DATA
DEP Open Series 5 Race 1,Football Stadium,88.443,Marchdoc,Italy,Five33Switchback,2021/11/05
DEP Open Series 5 Race 2,Football Stadium,103.138,Marchdoc,Italy,Five33Switchback,2021/11/12
DEP Open Series 5 Race 3,Football Stadium,118.825,Marchdoc,Italy,CarbiXZero,2021/11/24
DEP Open Series 5 Race 4,Football Stadium,999.999,Marchdoc,NO_DATA
DEP Open Series 5 Race 5,Football Stadium,999.999,Marchdoc,NO_DATA
DEP Open Series 5 Race 6,Football Stadium,999.999,Marchdoc,NO_DATA
DEP Open Series 5 Race 7,Football Stadium,999.999,Marchdoc,NO_DATA
DEP Spec Series 1 Race 5,Football Stadium,125.221,Marchdoc,Italy,Five33Switchback,2021/01/31
