DEP Open Series 3 Race 1,Football Stadium,48.667,Ewen,France,Five33Switchback,2021/07/31
DEP Open Series 3 Race 2,Football Stadium,67.362,Ewen,France,Five33Switchback,2021/08/01
DEP Open Series 3 Race 3,Karting Track,70.584,Ewen,France,Five33Switchback,2021/08/02
DEP Open Series 3 Race 4,Football Stadium,55.034,Ewen,France,Five33Switchback,2021/08/03
DEP Open Series 3 Race 5,Football Stadium,69.526,Ewen,France,Five33Switchback,2021/08/06
DEP Open Series 3 Race 6,Football Stadium,83.488,Ewen,France,Five33Switchback,2021/03/15
DEP Open Series 3 Race 7,Football Stadium,74.701,Ewen,France,Five33Switchback,2021/04/18
Formula FLow I,Empty Scene Day,52.480,Ewen,France,Yakuza,2022/03/17
Formula Flow II,Empty Scene Day,68.784,Ewen,France,Yakuza,2022/03/19
Formula Flow III,Empty Scene Day,100.744,Ewen,France,Yakuza,2022/03/20
Formula Flow IV,Empty Scene Day,999.999,Ewen,NO_DATA
RCTech.de EU Spec Series 2 Final,Empty Scene Day,79.084,Ewen,France,Five33Switchback,2020/09/24
RCTech.de EU Spec Series 2 Losers FInal,Empty Scene Day,62.399,Ewen,France,Five33Switchback,2020/08/14
RCTech.de EU Spec Series 2 Race 1,Football Stadium,48.283,Ewen,France,Yakuza,2021/11/21
RCTech.de EU Spec Series 2 Race 3,Empty Scene Day,56.566,Ewen,France,Five33Switchback,2020/08/18
RCTech.de EU Spec Series 2 Race 4,Empty Scene Day,61.418,Ewen,France,Five33Switchback,2020/08/21
RCTech.de EU Spec Series 2 Race 5,IndoorGoKart,999.999,Ewen,NO_DATA
RCTech.de EU Spec Series 2 Race 6,Empty Scene Day,999.999,Ewen,NO_DATA
TBS EU Spec Series 7 Final,Empty Scene Day,999.999,Ewen,NO_DATA
TBS EU Spec Series 7 Race 1,Football Stadium,63.483,Ewen,France,Five33Switchback,2021/01/18
TBS EU Spec Series 7 Race 2,Empty Scene Day,999.999,Ewen,NO_DATA
TBS EU Spec Series 7 Race 3,Empty Scene Day,999.999,Ewen,NO_DATA
TBS EU Spec Series 7 Race 4,Empty Scene Day,63.131,Ewen,France,Five33Switchback,2021/02/09
TBS EU Spec Series 7 Race 5,IndoorGoKart,64.422,Ewen,France,Five33Switchback,2021/02/11
TBS EU Spec Series 7 Race 6,Future Hangar Empty,62.283,Ewen,France,Five33Switchback,2021/02/16
TBS EU Spec Series 7 Race 7,Empty Scene Day,81.649,Ewen,France,Five33Switchback,2021/02/18
