DEP Open Series 3 Race 1,Football Stadium,999.999,GarnChef,NO_DATA
DEP Open Series 3 Race 2,Football Stadium,119.835,GarnChef,Germany,Five33Switchback,2021/02/13
DEP Open Series 3 Race 3,Karting Track,142.943,GarnChef,Germany,Five33Switchback,2021/02/21
DEP Open Series 3 Race 4,Football Stadium,83.285,GarnChef,Germany,Five33Switchback,2021/02/26
DEP Open Series 3 Race 5,Football Stadium,103.014,GarnChef,Germany,Five33Switchback,2021/03/05
DEP Open Series 3 Race 6,Football Stadium,130.775,GarnChef,Germany,Five33Switchback,2021/03/13
DEP Open Series 3 Race 7,Football Stadium,999.999,GarnChef,NO_DATA
DEP Open Series 4 Race 1,Football Stadium,122.760,GarnChef,Germany,Five33Switchback,2021/04/02
DEP Open Series 4 Race 2,Football Stadium,127.769,GarnChef,Germany,Five33Switchback,2021/04/20
DEP Open Series 4 Race 3,Football Stadium,91.806,GarnChef,Germany,Five33Switchback,2021/04/19
DEP Open Series 4 Race 4,Football Stadium,999.999,GarnChef,NO_DATA
DEP Open Series 4 Race 5,Football Stadium,91.437,GarnChef,Germany,Five33Switchback,2021/07/22
DEP Open Series 4 Race 6,Football Stadium,999.999,GarnChef,NO_DATA
DEP Open Series 4 Race 7,Football Stadium,999.999,GarnChef,NO_DATA
TBS EU Spec Series 8 Final,Dynamic Weather,104.446,GarnChef,Germany,Five33Switchback,2021/07/04
TBS EU Spec Series 8 Losers Final,Dynamic Weather,86.933,GarnChef,Germany,Five33Switchback,2021/06/30
TBS EU Spec Series 8 Race 1,Dynamic Weather,999.999,GarnChef,NO_DATA
TBS EU Spec Series 8 Race 2,Empty Scene Night,98.818,GarnChef,Germany,Five33Switchback,2021/04/02
TBS EU Spec Series 8 Race 3,Football Stadium,77.206,GarnChef,Germany,Five33Switchback,2021/05/28
TBS EU Spec Series 8 Race 4,Empty Scene Day,999.999,GarnChef,NO_DATA
TBS EU Spec Series 8 Race 5,Future Hangar Empty,76.694,GarnChef,Germany,Five33Switchback,2021/05/29
TBS EU Spec Series 8 Race 6,Football Stadium,999.999,GarnChef,NO_DATA
TBS EU Spec Series 8 Race 7,Empty Scene Day,999.999,GarnChef,NO_DATA
TBS EU Spec Series 9 Final,Dynamic Weather,81.682,GarnChef,Germany,TBSOblivion,2021/11/14
TBS EU Spec Series 9 Losers Final,Dynamic Weather,80.414,GarnChef,Germany,TBSOblivion,2021/11/14
TBS EU Spec Series 9 Race 1,Football Stadium,999.999,GarnChef,NO_DATA
TBS EU Spec Series 9 Race 2,Dynamic Weather,999.999,GarnChef,NO_DATA
TBS EU Spec Series 9 Race 3,Empty Scene Day,94.156,GarnChef,Germany,TBSOblivion,2021/10/06
TBS EU Spec Series 9 Race 4,Football Stadium,999.999,GarnChef,NO_DATA
TBS EU Spec Series 9 Race 5,Empty Scene Day,999.999,GarnChef,NO_DATA
TBS EU Spec Series 9 Race 6,Empty Scene Day,93.210,GarnChef,Germany,TBSOblivion,2021/10/27
TBS EU Spec Series 9 Race 7,NEC Birmingham,97.366,GarnChef,Germany,TBSOblivion,2021/12/07
