EU Spec Season 4 Race 1,Football Stadium,999.999,pawelos,NO_DATA
TBS EU Spec Series 4 FINAL,Dynamic Weather,999.999,pawelos,NO_DATA
TBS EU Spec Series 4 Race 2,Empty Scene Day,999.999,pawelos,NO_DATA
TBS EU Spec Series 4 Race 3,IndoorGoKart,91.758,pawelos,Poland,TBSSpec,2020/05/21
TBS EU Spec Series 4 Race 4,Empty Scene Day,77.920,pawelos,Poland,TBSSpec,2020/05/28
TBS EU Spec Series 4 Race 5,Dynamic Weather,84.253,pawelos,Poland,TBSSpec,2020/06/04
TBS EU Spec Series 4 Race 7,Football Stadium,69.121,pawelos,Poland,TBSSpec,2020/06/18
