# [pilotleaderboard=0]
# [seriesleaderboard=1]
# [sortby=time]

# TBS EU Spec Series 12
TBS EU Spec Series 12 Final,Dynamic Weather
TBS EU Spec Series 12 Losers Final,Dynamic Weather
TBS EU Spec Series 12 Race 1,Dynamic Weather
TBS EU Spec Series 12 Race 2,NEC Birmingham
TBS EU Spec Series 12 Race 3,Dynamic Weather
TBS EU Spec Series 12 Race 4,Night Factory 2
TBS EU Spec Series 12 Race 5,Dynamic Weather
TBS EU Spec Series 12 Race 6,Dynamic Weather
TBS EU Spec Series 12 Race 7,Dynamic Weather
